Name,Dataset,Sequence length,Method,Metric_name,Metric
6CU1.csv,RNASOLO,79,trrosettarna,LCS-TA-COVERAGE-10,1.266
6CU1.csv,RNASOLO,79,alphafold3,LCS-TA-COVERAGE-10,10.127
6CU1.csv,RNASOLO,79,rhofold,LCS-TA-COVERAGE-10,
6CU1.csv,RNASOLO,79,simrna,LCS-TA-COVERAGE-10,5.063
6CU1.csv,RNASOLO,79,3drna,LCS-TA-COVERAGE-10,8.861
6CU1.csv,RNASOLO,79,isrna,LCS-TA-COVERAGE-10,6.329
6CU1.csv,RNASOLO,79,rnacomposer,LCS-TA-COVERAGE-10,8.861
6CU1.csv,RNASOLO,79,vfold,LCS-TA-COVERAGE-10,
6CU1.csv,RNASOLO,79,vfoldpipeline,LCS-TA-COVERAGE-10,10.127
6CU1.csv,RNASOLO,79,rnajp,LCS-TA-COVERAGE-10,6.329
6CU1.csv,RNASOLO,79,trrosettarna,LCS-TA-RESIDUES-10,1.0
6CU1.csv,RNASOLO,79,alphafold3,LCS-TA-RESIDUES-10,8.0
6CU1.csv,RNASOLO,79,rhofold,LCS-TA-RESIDUES-10,
6CU1.csv,RNASOLO,79,simrna,LCS-TA-RESIDUES-10,4.0
6CU1.csv,RNASOLO,79,3drna,LCS-TA-RESIDUES-10,7.0
6CU1.csv,RNASOLO,79,isrna,LCS-TA-RESIDUES-10,5.0
6CU1.csv,RNASOLO,79,rnacomposer,LCS-TA-RESIDUES-10,7.0
6CU1.csv,RNASOLO,79,vfold,LCS-TA-RESIDUES-10,
6CU1.csv,RNASOLO,79,vfoldpipeline,LCS-TA-RESIDUES-10,8.0
6CU1.csv,RNASOLO,79,rnajp,LCS-TA-RESIDUES-10,5.0
6UES.csv,RNASOLO,119,trrosettarna,RMSD,4.306
6UES.csv,RNASOLO,119,alphafold3,RMSD,5.963
6UES.csv,RNASOLO,119,rhofold,RMSD,16.381
6UES.csv,RNASOLO,119,3drna,RMSD,28.695
6UES.csv,RNASOLO,119,vfold,RMSD,28.836
6UES.csv,RNASOLO,119,rnacomposer,RMSD,29.157
6UES.csv,RNASOLO,119,rnajp,RMSD,30.976
6UES.csv,RNASOLO,119,simrna,RMSD,35.488
6UES.csv,RNASOLO,119,trrosettarna,P-VALUE,0.0
6UES.csv,RNASOLO,119,alphafold3,P-VALUE,0.0
6UES.csv,RNASOLO,119,rhofold,P-VALUE,0.0
6UES.csv,RNASOLO,119,3drna,P-VALUE,0.0128553781059217
6UES.csv,RNASOLO,119,vfold,P-VALUE,0.0156872889628803
6UES.csv,RNASOLO,119,rnacomposer,P-VALUE,0.024191868870644
6UES.csv,RNASOLO,119,rnajp,P-VALUE,0.1677180221735221
6UES.csv,RNASOLO,119,simrna,P-VALUE,0.9385849414499412
6UES.csv,RNASOLO,119,trrosettarna,INF-ALL,0.549
6UES.csv,RNASOLO,119,alphafold3,INF-ALL,0.798
6UES.csv,RNASOLO,119,rhofold,INF-ALL,0.295
6UES.csv,RNASOLO,119,3drna,INF-ALL,0.463
6UES.csv,RNASOLO,119,vfold,INF-ALL,0.456
6UES.csv,RNASOLO,119,rnacomposer,INF-ALL,0.483
6UES.csv,RNASOLO,119,rnajp,INF-ALL,0.499
6UES.csv,RNASOLO,119,simrna,INF-ALL,0.459
6UES.csv,RNASOLO,119,trrosettarna,INF-WC,0.672
6UES.csv,RNASOLO,119,alphafold3,INF-WC,0.88
6UES.csv,RNASOLO,119,rhofold,INF-WC,0.267
6UES.csv,RNASOLO,119,3drna,INF-WC,0.327
6UES.csv,RNASOLO,119,vfold,INF-WC,0.338
6UES.csv,RNASOLO,119,rnacomposer,INF-WC,0.334
6UES.csv,RNASOLO,119,rnajp,INF-WC,0.33
6UES.csv,RNASOLO,119,simrna,INF-WC,0.318
6UES.csv,RNASOLO,119,trrosettarna,INF-NWC,0.0
6UES.csv,RNASOLO,119,alphafold3,INF-NWC,0.0
6UES.csv,RNASOLO,119,rhofold,INF-NWC,0.0
6UES.csv,RNASOLO,119,3drna,INF-NWC,0.0
6UES.csv,RNASOLO,119,vfold,INF-NWC,0.0
6UES.csv,RNASOLO,119,rnacomposer,INF-NWC,0.0
6UES.csv,RNASOLO,119,rnajp,INF-NWC,0.0
6UES.csv,RNASOLO,119,simrna,INF-NWC,0.0
6UES.csv,RNASOLO,119,trrosettarna,INF-STACK,0.533
6UES.csv,RNASOLO,119,alphafold3,INF-STACK,0.773
6UES.csv,RNASOLO,119,rhofold,INF-STACK,0.433
6UES.csv,RNASOLO,119,3drna,INF-STACK,0.556
6UES.csv,RNASOLO,119,vfold,INF-STACK,0.55
6UES.csv,RNASOLO,119,rnacomposer,INF-STACK,0.583
6UES.csv,RNASOLO,119,rnajp,INF-STACK,0.601
6UES.csv,RNASOLO,119,simrna,INF-STACK,0.555
6UES.csv,RNASOLO,119,trrosettarna,DI,7.85
6UES.csv,RNASOLO,119,alphafold3,DI,7.471
6UES.csv,RNASOLO,119,rhofold,DI,55.457
6UES.csv,RNASOLO,119,3drna,DI,61.945
6UES.csv,RNASOLO,119,vfold,DI,63.203
6UES.csv,RNASOLO,119,rnacomposer,DI,60.323
6UES.csv,RNASOLO,119,rnajp,DI,62.089
6UES.csv,RNASOLO,119,simrna,DI,77.358
6UES.csv,RNASOLO,119,trrosettarna,MCQ,35.53
6UES.csv,RNASOLO,119,alphafold3,MCQ,19.61
6UES.csv,RNASOLO,119,rhofold,MCQ,57.6
6UES.csv,RNASOLO,119,3drna,MCQ,30.0
6UES.csv,RNASOLO,119,vfold,MCQ,32.54
6UES.csv,RNASOLO,119,rnacomposer,MCQ,27.52
6UES.csv,RNASOLO,119,rnajp,MCQ,26.57
6UES.csv,RNASOLO,119,simrna,MCQ,26.05
6UES.csv,RNASOLO,119,trrosettarna,TM-score,0.628
6UES.csv,RNASOLO,119,alphafold3,TM-score,0.608
6UES.csv,RNASOLO,119,rhofold,TM-score,0.308
6UES.csv,RNASOLO,119,3drna,TM-score,0.203
6UES.csv,RNASOLO,119,vfold,TM-score,0.226
6UES.csv,RNASOLO,119,rnacomposer,TM-score,0.224
6UES.csv,RNASOLO,119,rnajp,TM-score,0.23
6UES.csv,RNASOLO,119,simrna,TM-score,0.226
6UES.csv,RNASOLO,119,trrosettarna,CAD,0.782
6UES.csv,RNASOLO,119,alphafold3,CAD,0.787
6UES.csv,RNASOLO,119,rhofold,CAD,0.597
6UES.csv,RNASOLO,119,3drna,CAD,0.578
6UES.csv,RNASOLO,119,vfold,CAD,0.593
6UES.csv,RNASOLO,119,rnacomposer,CAD,0.619
6UES.csv,RNASOLO,119,rnajp,CAD,0.612
6UES.csv,RNASOLO,119,simrna,CAD,0.602
6UES.csv,RNASOLO,119,trrosettarna,BARNABA-RMSD,0.431
6UES.csv,RNASOLO,119,alphafold3,BARNABA-RMSD,0.597
6UES.csv,RNASOLO,119,rhofold,BARNABA-RMSD,1.685
6UES.csv,RNASOLO,119,3drna,BARNABA-RMSD,2.936
6UES.csv,RNASOLO,119,vfold,BARNABA-RMSD,3.001
6UES.csv,RNASOLO,119,rnacomposer,BARNABA-RMSD,3.019
6UES.csv,RNASOLO,119,rnajp,BARNABA-RMSD,3.192
6UES.csv,RNASOLO,119,simrna,BARNABA-RMSD,3.601
6UES.csv,RNASOLO,119,trrosettarna,BARNABA-eRMSD,1.536
6UES.csv,RNASOLO,119,alphafold3,BARNABA-eRMSD,1.214
6UES.csv,RNASOLO,119,rhofold,BARNABA-eRMSD,2.37
6UES.csv,RNASOLO,119,3drna,BARNABA-eRMSD,2.102
6UES.csv,RNASOLO,119,vfold,BARNABA-eRMSD,2.075
6UES.csv,RNASOLO,119,rnacomposer,BARNABA-eRMSD,2.022
6UES.csv,RNASOLO,119,rnajp,BARNABA-eRMSD,1.984
6UES.csv,RNASOLO,119,simrna,BARNABA-eRMSD,2.121
6UES.csv,RNASOLO,119,trrosettarna,BARNABA-eSCORE,1.986
6UES.csv,RNASOLO,119,alphafold3,BARNABA-eSCORE,3.913
6UES.csv,RNASOLO,119,rhofold,BARNABA-eSCORE,0.827
6UES.csv,RNASOLO,119,3drna,BARNABA-eSCORE,2.259
6UES.csv,RNASOLO,119,vfold,BARNABA-eSCORE,2.28
6UES.csv,RNASOLO,119,rnacomposer,BARNABA-eSCORE,2.335
6UES.csv,RNASOLO,119,rnajp,BARNABA-eSCORE,3.349
6UES.csv,RNASOLO,119,simrna,BARNABA-eSCORE,3.082
6UES.csv,RNASOLO,119,trrosettarna,CLASH,0.0
6UES.csv,RNASOLO,119,alphafold3,CLASH,0.0
6UES.csv,RNASOLO,119,rhofold,CLASH,0.0
6UES.csv,RNASOLO,119,3drna,CLASH,0.0
6UES.csv,RNASOLO,119,vfold,CLASH,0.0
6UES.csv,RNASOLO,119,rnacomposer,CLASH,0.0
6UES.csv,RNASOLO,119,rnajp,CLASH,0.0
6UES.csv,RNASOLO,119,simrna,CLASH,0.0
6UES.csv,RNASOLO,119,trrosettarna,GDT-TS,0.569
6UES.csv,RNASOLO,119,alphafold3,GDT-TS,0.525
6UES.csv,RNASOLO,119,rhofold,GDT-TS,0.208
6UES.csv,RNASOLO,119,3drna,GDT-TS,0.166
6UES.csv,RNASOLO,119,vfold,GDT-TS,0.193
6UES.csv,RNASOLO,119,rnacomposer,GDT-TS,0.189
6UES.csv,RNASOLO,119,rnajp,GDT-TS,0.218
6UES.csv,RNASOLO,119,simrna,GDT-TS,0.162
6UES.csv,RNASOLO,119,trrosettarna,GDT-TS@1,0.151
6UES.csv,RNASOLO,119,alphafold3,GDT-TS@1,0.168
6UES.csv,RNASOLO,119,rhofold,GDT-TS@1,0.05
6UES.csv,RNASOLO,119,3drna,GDT-TS@1,0.067
6UES.csv,RNASOLO,119,vfold,GDT-TS@1,0.126
6UES.csv,RNASOLO,119,rnacomposer,GDT-TS@1,0.109
6UES.csv,RNASOLO,119,rnajp,GDT-TS@1,0.101
6UES.csv,RNASOLO,119,simrna,GDT-TS@1,0.101
6UES.csv,RNASOLO,119,trrosettarna,GDT-TS@2,0.429
6UES.csv,RNASOLO,119,alphafold3,GDT-TS@2,0.429
6UES.csv,RNASOLO,119,rhofold,GDT-TS@2,0.118
6UES.csv,RNASOLO,119,3drna,GDT-TS@2,0.126
6UES.csv,RNASOLO,119,vfold,GDT-TS@2,0.168
6UES.csv,RNASOLO,119,rnacomposer,GDT-TS@2,0.143
6UES.csv,RNASOLO,119,rnajp,GDT-TS@2,0.16
6UES.csv,RNASOLO,119,simrna,GDT-TS@2,0.135
6UES.csv,RNASOLO,119,trrosettarna,GDT-TS@4,0.706
6UES.csv,RNASOLO,119,alphafold3,GDT-TS@4,0.647
6UES.csv,RNASOLO,119,rhofold,GDT-TS@4,0.227
6UES.csv,RNASOLO,119,3drna,GDT-TS@4,0.21
6UES.csv,RNASOLO,119,vfold,GDT-TS@4,0.218
6UES.csv,RNASOLO,119,rnacomposer,GDT-TS@4,0.218
6UES.csv,RNASOLO,119,rnajp,GDT-TS@4,0.286
6UES.csv,RNASOLO,119,simrna,GDT-TS@4,0.185
6UES.csv,RNASOLO,119,trrosettarna,GDT-TS@8,0.992
6UES.csv,RNASOLO,119,alphafold3,GDT-TS@8,0.857
6UES.csv,RNASOLO,119,rhofold,GDT-TS@8,0.437
6UES.csv,RNASOLO,119,3drna,GDT-TS@8,0.261
6UES.csv,RNASOLO,119,vfold,GDT-TS@8,0.261
6UES.csv,RNASOLO,119,rnacomposer,GDT-TS@8,0.286
6UES.csv,RNASOLO,119,rnajp,GDT-TS@8,0.328
6UES.csv,RNASOLO,119,simrna,GDT-TS@8,0.227
6UES.csv,RNASOLO,119,trrosettarna,lDDT,0.621
6UES.csv,RNASOLO,119,alphafold3,lDDT,0.628
6UES.csv,RNASOLO,119,rhofold,lDDT,0.308
6UES.csv,RNASOLO,119,3drna,lDDT,0.285
6UES.csv,RNASOLO,119,vfold,lDDT,0.004
6UES.csv,RNASOLO,119,rnacomposer,lDDT,0.324
6UES.csv,RNASOLO,119,rnajp,lDDT,0.021
6UES.csv,RNASOLO,119,simrna,lDDT,0.019
6UES.csv,RNASOLO,119,trrosettarna,LCS-TA-COVERAGE-10,3.361
6UES.csv,RNASOLO,119,alphafold3,LCS-TA-COVERAGE-10,15.126
6UES.csv,RNASOLO,119,rhofold,LCS-TA-COVERAGE-10,0.84
6UES.csv,RNASOLO,119,3drna,LCS-TA-COVERAGE-10,5.042
6UES.csv,RNASOLO,119,vfold,LCS-TA-COVERAGE-10,
6UES.csv,RNASOLO,119,rnacomposer,LCS-TA-COVERAGE-10,7.563
6UES.csv,RNASOLO,119,rnajp,LCS-TA-COVERAGE-10,
6UES.csv,RNASOLO,119,simrna,LCS-TA-COVERAGE-10,
6UES.csv,RNASOLO,119,trrosettarna,LCS-TA-RESIDUES-10,4.0
6UES.csv,RNASOLO,119,alphafold3,LCS-TA-RESIDUES-10,18.0
6UES.csv,RNASOLO,119,rhofold,LCS-TA-RESIDUES-10,1.0
6UES.csv,RNASOLO,119,3drna,LCS-TA-RESIDUES-10,6.0
6UES.csv,RNASOLO,119,vfold,LCS-TA-RESIDUES-10,
6UES.csv,RNASOLO,119,rnacomposer,LCS-TA-RESIDUES-10,9.0
6UES.csv,RNASOLO,119,rnajp,LCS-TA-RESIDUES-10,
6UES.csv,RNASOLO,119,simrna,LCS-TA-RESIDUES-10,
7KGA.csv,RNASOLO,89,rhofold,RMSD,4.211
7KGA.csv,RNASOLO,89,trrosettarna,RMSD,4.231
7KGA.csv,RNASOLO,89,alphafold3,RMSD,9.535
7KGA.csv,RNASOLO,89,3drna,RMSD,19.449
7KGA.csv,RNASOLO,89,simrna,RMSD,24.981
7KGA.csv,RNASOLO,89,mcsym,RMSD,25.83
7KGA.csv,RNASOLO,89,rnacomposer,RMSD,27.385
7KGA.csv,RNASOLO,89,vfoldpipeline,RMSD,28.534
7KGA.csv,RNASOLO,89,vfold,RMSD,28.809
7KGA.csv,RNASOLO,89,rnajp,RMSD,30.124
7KGA.csv,RNASOLO,89,isrna,RMSD,32.038
7KGA.csv,RNASOLO,89,rhofold,P-VALUE,0.0
7KGA.csv,RNASOLO,89,trrosettarna,P-VALUE,0.0
7KGA.csv,RNASOLO,89,alphafold3,P-VALUE,0.0
7KGA.csv,RNASOLO,89,3drna,P-VALUE,2.8830972246263187e-06
7KGA.csv,RNASOLO,89,simrna,P-VALUE,0.0719412569659019
7KGA.csv,RNASOLO,89,mcsym,P-VALUE,0.161132151400574
7KGA.csv,RNASOLO,89,rnacomposer,P-VALUE,0.4499326397276355
7KGA.csv,RNASOLO,89,vfoldpipeline,P-VALUE,0.6957509647347522
7KGA.csv,RNASOLO,89,vfold,P-VALUE,0.7470592658947457
7KGA.csv,RNASOLO,89,rnajp,P-VALUE,0.9185692149659668
7KGA.csv,RNASOLO,89,isrna,P-VALUE,0.9930414602366832
7KGA.csv,RNASOLO,89,rhofold,INF-ALL,0.726
7KGA.csv,RNASOLO,89,trrosettarna,INF-ALL,0.625
7KGA.csv,RNASOLO,89,alphafold3,INF-ALL,0.816
7KGA.csv,RNASOLO,89,3drna,INF-ALL,0.626
7KGA.csv,RNASOLO,89,simrna,INF-ALL,0.65
7KGA.csv,RNASOLO,89,mcsym,INF-ALL,0.543
7KGA.csv,RNASOLO,89,rnacomposer,INF-ALL,0.683
7KGA.csv,RNASOLO,89,vfoldpipeline,INF-ALL,0.661
7KGA.csv,RNASOLO,89,vfold,INF-ALL,0.604
7KGA.csv,RNASOLO,89,rnajp,INF-ALL,0.715
7KGA.csv,RNASOLO,89,isrna,INF-ALL,0.729
7KGA.csv,RNASOLO,89,rhofold,INF-WC,0.79
7KGA.csv,RNASOLO,89,trrosettarna,INF-WC,0.725
7KGA.csv,RNASOLO,89,alphafold3,INF-WC,0.909
7KGA.csv,RNASOLO,89,3drna,INF-WC,0.709
7KGA.csv,RNASOLO,89,simrna,INF-WC,0.703
7KGA.csv,RNASOLO,89,mcsym,INF-WC,0.327
7KGA.csv,RNASOLO,89,rnacomposer,INF-WC,0.794
7KGA.csv,RNASOLO,89,vfoldpipeline,INF-WC,0.794
7KGA.csv,RNASOLO,89,vfold,INF-WC,0.756
7KGA.csv,RNASOLO,89,rnajp,INF-WC,0.794
7KGA.csv,RNASOLO,89,isrna,INF-WC,0.764
7KGA.csv,RNASOLO,89,rhofold,INF-NWC,0.0
7KGA.csv,RNASOLO,89,trrosettarna,INF-NWC,0.0
7KGA.csv,RNASOLO,89,alphafold3,INF-NWC,0.0
7KGA.csv,RNASOLO,89,3drna,INF-NWC,0.0
7KGA.csv,RNASOLO,89,simrna,INF-NWC,0.0
7KGA.csv,RNASOLO,89,mcsym,INF-NWC,0.0
7KGA.csv,RNASOLO,89,rnacomposer,INF-NWC,0.0
7KGA.csv,RNASOLO,89,vfoldpipeline,INF-NWC,0.0
7KGA.csv,RNASOLO,89,vfold,INF-NWC,0.0
7KGA.csv,RNASOLO,89,rnajp,INF-NWC,0.0
7KGA.csv,RNASOLO,89,isrna,INF-NWC,0.0
7KGA.csv,RNASOLO,89,rhofold,INF-STACK,0.713
7KGA.csv,RNASOLO,89,trrosettarna,INF-STACK,0.638
7KGA.csv,RNASOLO,89,alphafold3,INF-STACK,0.792
7KGA.csv,RNASOLO,89,3drna,INF-STACK,0.602
7KGA.csv,RNASOLO,89,simrna,INF-STACK,0.647
7KGA.csv,RNASOLO,89,mcsym,INF-STACK,0.643
7KGA.csv,RNASOLO,89,rnacomposer,INF-STACK,0.646
7KGA.csv,RNASOLO,89,vfoldpipeline,INF-STACK,0.622
7KGA.csv,RNASOLO,89,vfold,INF-STACK,0.552
7KGA.csv,RNASOLO,89,rnajp,INF-STACK,0.712
7KGA.csv,RNASOLO,89,isrna,INF-STACK,0.736
7KGA.csv,RNASOLO,89,rhofold,DI,5.799
7KGA.csv,RNASOLO,89,trrosettarna,DI,6.769
7KGA.csv,RNASOLO,89,alphafold3,DI,11.685
7KGA.csv,RNASOLO,89,3drna,DI,31.074
7KGA.csv,RNASOLO,89,simrna,DI,38.406
7KGA.csv,RNASOLO,89,mcsym,DI,47.541
7KGA.csv,RNASOLO,89,rnacomposer,DI,40.108
7KGA.csv,RNASOLO,89,vfoldpipeline,DI,43.161
7KGA.csv,RNASOLO,89,vfold,DI,47.692
7KGA.csv,RNASOLO,89,rnajp,DI,42.115
7KGA.csv,RNASOLO,89,isrna,DI,43.931
7KGA.csv,RNASOLO,89,rhofold,MCQ,54.71
7KGA.csv,RNASOLO,89,trrosettarna,MCQ,29.04
7KGA.csv,RNASOLO,89,alphafold3,MCQ,16.04
7KGA.csv,RNASOLO,89,3drna,MCQ,34.46
7KGA.csv,RNASOLO,89,simrna,MCQ,26.92
7KGA.csv,RNASOLO,89,mcsym,MCQ,34.71
7KGA.csv,RNASOLO,89,rnacomposer,MCQ,25.85
7KGA.csv,RNASOLO,89,vfoldpipeline,MCQ,20.35
7KGA.csv,RNASOLO,89,vfold,MCQ,28.97
7KGA.csv,RNASOLO,89,rnajp,MCQ,24.51
7KGA.csv,RNASOLO,89,isrna,MCQ,20.35
7KGA.csv,RNASOLO,89,rhofold,TM-score,0.571
7KGA.csv,RNASOLO,89,trrosettarna,TM-score,0.626
7KGA.csv,RNASOLO,89,alphafold3,TM-score,0.484
7KGA.csv,RNASOLO,89,3drna,TM-score,0.261
7KGA.csv,RNASOLO,89,simrna,TM-score,0.345
7KGA.csv,RNASOLO,89,mcsym,TM-score,0.245
7KGA.csv,RNASOLO,89,rnacomposer,TM-score,0.309
7KGA.csv,RNASOLO,89,vfoldpipeline,TM-score,0.317
7KGA.csv,RNASOLO,89,vfold,TM-score,0.278
7KGA.csv,RNASOLO,89,rnajp,TM-score,0.246
7KGA.csv,RNASOLO,89,isrna,TM-score,0.33
7KGA.csv,RNASOLO,89,rhofold,CAD,0.773
7KGA.csv,RNASOLO,89,trrosettarna,CAD,0.768
7KGA.csv,RNASOLO,89,alphafold3,CAD,0.774
7KGA.csv,RNASOLO,89,3drna,CAD,0.68
7KGA.csv,RNASOLO,89,simrna,CAD,0.705
7KGA.csv,RNASOLO,89,mcsym,CAD,0.631
7KGA.csv,RNASOLO,89,rnacomposer,CAD,0.696
7KGA.csv,RNASOLO,89,vfoldpipeline,CAD,0.709
7KGA.csv,RNASOLO,89,vfold,CAD,0.691
7KGA.csv,RNASOLO,89,rnajp,CAD,0.699
7KGA.csv,RNASOLO,89,isrna,CAD,0.718
7KGA.csv,RNASOLO,89,rhofold,BARNABA-RMSD,0.406
7KGA.csv,RNASOLO,89,trrosettarna,BARNABA-RMSD,0.372
7KGA.csv,RNASOLO,89,alphafold3,BARNABA-RMSD,0.973
7KGA.csv,RNASOLO,89,3drna,BARNABA-RMSD,2.007
7KGA.csv,RNASOLO,89,simrna,BARNABA-RMSD,2.559
7KGA.csv,RNASOLO,89,mcsym,BARNABA-RMSD,2.644
7KGA.csv,RNASOLO,89,rnacomposer,BARNABA-RMSD,2.763
7KGA.csv,RNASOLO,89,vfoldpipeline,BARNABA-RMSD,2.861
7KGA.csv,RNASOLO,89,vfold,BARNABA-RMSD,2.959
7KGA.csv,RNASOLO,89,rnajp,BARNABA-RMSD,3.034
7KGA.csv,RNASOLO,89,isrna,BARNABA-RMSD,3.255
7KGA.csv,RNASOLO,89,rhofold,BARNABA-eRMSD,1.158
7KGA.csv,RNASOLO,89,trrosettarna,BARNABA-eRMSD,1.389
7KGA.csv,RNASOLO,89,alphafold3,BARNABA-eRMSD,1.179
7KGA.csv,RNASOLO,89,3drna,BARNABA-eRMSD,1.545
7KGA.csv,RNASOLO,89,simrna,BARNABA-eRMSD,1.582
7KGA.csv,RNASOLO,89,mcsym,BARNABA-eRMSD,1.924
7KGA.csv,RNASOLO,89,rnacomposer,BARNABA-eRMSD,1.391
7KGA.csv,RNASOLO,89,vfoldpipeline,BARNABA-eRMSD,1.471
7KGA.csv,RNASOLO,89,vfold,BARNABA-eRMSD,1.474
7KGA.csv,RNASOLO,89,rnajp,BARNABA-eRMSD,1.48
7KGA.csv,RNASOLO,89,isrna,BARNABA-eRMSD,1.462
7KGA.csv,RNASOLO,89,rhofold,BARNABA-eSCORE,1.9
7KGA.csv,RNASOLO,89,trrosettarna,BARNABA-eSCORE,1.865
7KGA.csv,RNASOLO,89,alphafold3,BARNABA-eSCORE,3.647
7KGA.csv,RNASOLO,89,3drna,BARNABA-eSCORE,2.274
7KGA.csv,RNASOLO,89,simrna,BARNABA-eSCORE,3.078
7KGA.csv,RNASOLO,89,mcsym,BARNABA-eSCORE,2.864
7KGA.csv,RNASOLO,89,rnacomposer,BARNABA-eSCORE,1.954
7KGA.csv,RNASOLO,89,vfoldpipeline,BARNABA-eSCORE,2.997
7KGA.csv,RNASOLO,89,vfold,BARNABA-eSCORE,2.102
7KGA.csv,RNASOLO,89,rnajp,BARNABA-eSCORE,3.238
7KGA.csv,RNASOLO,89,isrna,BARNABA-eSCORE,2.762
7KGA.csv,RNASOLO,89,rhofold,CLASH,0.0
7KGA.csv,RNASOLO,89,trrosettarna,CLASH,0.0
7KGA.csv,RNASOLO,89,alphafold3,CLASH,0.0
7KGA.csv,RNASOLO,89,3drna,CLASH,0.0
7KGA.csv,RNASOLO,89,simrna,CLASH,0.0
7KGA.csv,RNASOLO,89,mcsym,CLASH,0.0
7KGA.csv,RNASOLO,89,rnacomposer,CLASH,0.0
7KGA.csv,RNASOLO,89,vfoldpipeline,CLASH,0.0
7KGA.csv,RNASOLO,89,vfold,CLASH,0.0
7KGA.csv,RNASOLO,89,rnajp,CLASH,0.0
7KGA.csv,RNASOLO,89,isrna,CLASH,0.0
7KGA.csv,RNASOLO,89,rhofold,GDT-TS,0.59
7KGA.csv,RNASOLO,89,trrosettarna,GDT-TS,0.635
7KGA.csv,RNASOLO,89,alphafold3,GDT-TS,0.424
7KGA.csv,RNASOLO,89,3drna,GDT-TS,0.222
7KGA.csv,RNASOLO,89,simrna,GDT-TS,0.326
7KGA.csv,RNASOLO,89,mcsym,GDT-TS,0.253
7KGA.csv,RNASOLO,89,rnacomposer,GDT-TS,0.281
7KGA.csv,RNASOLO,89,vfoldpipeline,GDT-TS,0.315
7KGA.csv,RNASOLO,89,vfold,GDT-TS,0.264
7KGA.csv,RNASOLO,89,rnajp,GDT-TS,0.25
7KGA.csv,RNASOLO,89,isrna,GDT-TS,0.309
7KGA.csv,RNASOLO,89,rhofold,GDT-TS@1,0.157
7KGA.csv,RNASOLO,89,trrosettarna,GDT-TS@1,0.191
7KGA.csv,RNASOLO,89,alphafold3,GDT-TS@1,0.146
7KGA.csv,RNASOLO,89,3drna,GDT-TS@1,0.079
7KGA.csv,RNASOLO,89,simrna,GDT-TS@1,0.112
7KGA.csv,RNASOLO,89,mcsym,GDT-TS@1,0.112
7KGA.csv,RNASOLO,89,rnacomposer,GDT-TS@1,0.112
7KGA.csv,RNASOLO,89,vfoldpipeline,GDT-TS@1,0.112
7KGA.csv,RNASOLO,89,vfold,GDT-TS@1,0.124
7KGA.csv,RNASOLO,89,rnajp,GDT-TS@1,0.124
7KGA.csv,RNASOLO,89,isrna,GDT-TS@1,0.157
7KGA.csv,RNASOLO,89,rhofold,GDT-TS@2,0.393
7KGA.csv,RNASOLO,89,trrosettarna,GDT-TS@2,0.506
7KGA.csv,RNASOLO,89,alphafold3,GDT-TS@2,0.247
7KGA.csv,RNASOLO,89,3drna,GDT-TS@2,0.157
7KGA.csv,RNASOLO,89,simrna,GDT-TS@2,0.236
7KGA.csv,RNASOLO,89,mcsym,GDT-TS@2,0.18
7KGA.csv,RNASOLO,89,rnacomposer,GDT-TS@2,0.169
7KGA.csv,RNASOLO,89,vfoldpipeline,GDT-TS@2,0.202
7KGA.csv,RNASOLO,89,vfold,GDT-TS@2,0.191
7KGA.csv,RNASOLO,89,rnajp,GDT-TS@2,0.169
7KGA.csv,RNASOLO,89,isrna,GDT-TS@2,0.213
7KGA.csv,RNASOLO,89,rhofold,GDT-TS@4,0.832
7KGA.csv,RNASOLO,89,trrosettarna,GDT-TS@4,0.854
7KGA.csv,RNASOLO,89,alphafold3,GDT-TS@4,0.506
7KGA.csv,RNASOLO,89,3drna,GDT-TS@4,0.258
7KGA.csv,RNASOLO,89,simrna,GDT-TS@4,0.393
7KGA.csv,RNASOLO,89,mcsym,GDT-TS@4,0.247
7KGA.csv,RNASOLO,89,rnacomposer,GDT-TS@4,0.337
7KGA.csv,RNASOLO,89,vfoldpipeline,GDT-TS@4,0.371
7KGA.csv,RNASOLO,89,vfold,GDT-TS@4,0.281
7KGA.csv,RNASOLO,89,rnajp,GDT-TS@4,0.258
7KGA.csv,RNASOLO,89,isrna,GDT-TS@4,0.348
7KGA.csv,RNASOLO,89,rhofold,GDT-TS@8,0.978
7KGA.csv,RNASOLO,89,trrosettarna,GDT-TS@8,0.989
7KGA.csv,RNASOLO,89,alphafold3,GDT-TS@8,0.798
7KGA.csv,RNASOLO,89,3drna,GDT-TS@8,0.393
7KGA.csv,RNASOLO,89,simrna,GDT-TS@8,0.562
7KGA.csv,RNASOLO,89,mcsym,GDT-TS@8,0.472
7KGA.csv,RNASOLO,89,rnacomposer,GDT-TS@8,0.506
7KGA.csv,RNASOLO,89,vfoldpipeline,GDT-TS@8,0.573
7KGA.csv,RNASOLO,89,vfold,GDT-TS@8,0.461
7KGA.csv,RNASOLO,89,rnajp,GDT-TS@8,0.449
7KGA.csv,RNASOLO,89,isrna,GDT-TS@8,0.517
7KGA.csv,RNASOLO,89,rhofold,lDDT,0.592
7KGA.csv,RNASOLO,89,trrosettarna,lDDT,0.624
7KGA.csv,RNASOLO,89,alphafold3,lDDT,0.584
7KGA.csv,RNASOLO,89,3drna,lDDT,0.401
7KGA.csv,RNASOLO,89,simrna,lDDT,0.002
